DATAFLOW,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,1997,323.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,1998,435.65,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,1999,528.89,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2000,698.37,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2001,582.54,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2002,528.37,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2003,515.46,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2004,541.43,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2005,469.24,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2006,425.05,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2007,415.72,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2008,377.61,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2009,418.17,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2010,368.34,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2011,340.67,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2012,415.23,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,UK,2013,379.51,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1980,517.08,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1981,660.88,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1982,688.78,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1983,732.9,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1984,803.66,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1985,914.33,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1986,913,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1987,1116.47,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1988,1327.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1989,1551.43,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1990,1868.84,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1991,1745.03,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1992,1769.57,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1993,1956.31,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1994,2227.05,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1995,2518.3,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1996,2644.57,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1997,2915.34,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1998,3393.37,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,1999,3799.18,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2000,3998.45,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2001,4306.37,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2002,4419.24,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2003,4923.01,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2004,4615.66,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2005,4159.83,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2006,3646.28,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2007,3360.47,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2008,3290.69,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2009,3198.96,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2010,3624.25,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2011,4124.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2012,4213.82,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,US,2013,3997.52,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1980,1110,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1981,1332,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1982,1551.167,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1983,1699,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1984,1966,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1985,2164,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1986,2315.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1987,2718.75,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1988,3310.667,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1989,3986.333,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1990,4493.25,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1991,4105.333,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1992,4260.889,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1993,4526,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1994,4992,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1995,5599.583,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1996,6406.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1997,7450.167,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1998,8465,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,1999,10056.667,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2000,11563.083,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2001,11867.625,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2002,12192.139,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2003,12743.785,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2004,12870.75,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2005,11536,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2006,10983.25,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2007,10261.733,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2008,10177.2,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2009,10270.365,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2010,11254.833,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2011,12173.467,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2012,13234.992,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,WORLD,2013,11334.658,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1983,2,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1988,1.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1989,1,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1991,5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1992,8,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1993,2.56,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1995,1,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1997,14,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1998,15.83,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,1999,11.5,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2000,14,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2001,7,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2002,6.7,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2003,14.25,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2004,6,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2005,3.71,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2006,11.83,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2007,3.67,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2008,7.8,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2009,3,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2010,3.63,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2011,4,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2012,8.25,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,NR,ZA,2013,5.5,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1994,4.183,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1995,6.632,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1996,3.348,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1997,3.464,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1998,4.685,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,1999,6.715,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2000,10.72,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2001,12.111,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2002,19.082,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2003,14.219,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2004,16.774,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2005,17.876,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2006,18.461,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2007,17.654,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2008,11.593,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2009,14.577,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2010,9.341,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2011,11.657,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2012,15.313,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,AT,2013,13.623,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1992,5.583,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1993,11.015,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1994,7.836,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1995,10.124,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1996,9.153,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1997,10.2,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1998,10.84,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,1999,14.424,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2000,14.069,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2001,17.752,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2002,27.28,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2003,15.959,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2004,19.272,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2005,17.842,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2006,14.034,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2007,15.968,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2008,19.244,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2009,15.387,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2010,16.257,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2011,15.535,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2012,21.04,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BE,2013,18.191,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2001,0.573,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2003,0.304,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2004,0.616,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2005,0.774,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2006,2.282,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2007,0.501,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2008,0.632,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2009,0.286,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2011,0.599,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2012,1.42,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,BG,2013,0.89,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2001,1.025,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2002,3.042,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2005,0.354,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2007,1.703,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2009,2.473,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CY,2012,2.29,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,1998,0.271,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,1999,0.29,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2000,0.039,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2001,0.421,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2002,0.147,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2003,0.588,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2004,1.159,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2005,1.289,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2006,0.679,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2007,0.818,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2008,2.421,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2009,0.401,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2010,1.05,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2011,2.131,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2012,1.257,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,CZ,2013,2.101,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1992,7.622,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1993,8.775,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1994,8.416,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1995,9.872,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1996,13.68,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1997,17.156,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1998,19.07,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,1999,23.414,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2000,26.637,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2001,30.674,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2002,27.988,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2003,27.993,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2004,28.313,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2005,23.528,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2006,22.982,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2007,22.442,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2008,20.896,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2009,19.885,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2010,20.7,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2011,23.279,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2012,24.198,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DE,2013,19.115,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1992,1.864,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1993,0.708,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1994,3.591,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1995,2.663,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1996,7.593,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1997,9.67,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1998,9.402,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,1999,14.93,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2000,17.216,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2001,15.737,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2002,14.301,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2003,16.14,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2004,11.187,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2005,13.561,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2006,17.094,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2007,9.769,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2008,17.55,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2009,9.201,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2010,14.571,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2011,13.959,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2012,8.915,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,DK,2013,12.038,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,1997,11.091,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,1998,12.95,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,1999,15.839,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2000,17.78,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2001,20.838,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2002,18.989,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2003,17.744,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2004,18.099,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2005,16.04,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2006,15.042,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2007,14.531,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2008,14.302,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2009,13.902,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2010,14.874,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2011,15.72,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2012,16.416,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA18,2013,13.576,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,1998,12.793,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,1999,15.667,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2000,17.575,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2001,20.604,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2002,18.782,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2003,17.55,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2004,17.909,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2005,15.88,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2006,14.896,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2007,14.391,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2008,14.173,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2009,13.769,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2010,14.732,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2011,15.573,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2012,16.264,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EA19,2013,13.452,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,1998,1.095,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2002,0.752,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2003,2.973,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2004,1.493,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2005,1.493,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2006,0.722,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2007,4.354,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2008,2.998,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2009,2.911,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2010,3.051,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2011,5.811,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2012,4.39,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EE,2013,6.47,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1992,0.582,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1994,0.24,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1995,0.474,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1996,0.281,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1997,0.426,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1998,0.221,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,1999,0.29,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2000,0.217,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2001,0.267,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2002,0.754,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2003,0.889,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2004,0.576,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2005,0.776,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2006,0.561,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2007,0.588,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2008,1.384,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2009,0.512,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2010,0.497,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2011,0.794,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2012,1.131,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,EL,2013,1.398,p
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1992,0.259,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1993,0.215,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1994,0.335,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1995,0.67,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1996,0.998,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1997,1.493,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1998,1.367,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,1999,2.009,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2000,3.132,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2001,2.52,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2002,1.631,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2003,1.775,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2004,1.741,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2005,1.372,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2006,1.742,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2007,2.005,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2008,2.373,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2009,2.327,
ESTAT:PAT_EP_NTEC(1.0),A,CAB,P_MACT,ES,2010,2.983,
